ダウンロードした時刻：2015/06/29 13:08:06

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2009/5/22,11.6,8,1,13.9,8,1,10.3,8,1,2.5,0,8,1,1.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,4,1,11.5,4,南西],1,1,19.2,4,南西],1,1,西南西,4,1,12.4,8,1,91,8,1,51,8,1,883.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/23,15.0,8,1,21.1,8,1,11.1,8,1,0,1,8,1,0,1,8,1,6.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.7,8,南西,8,1,11.7,8,南南西,8,1,南西,8,1,10.0,8,1,59,8,1,26,8,1,883.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/24,11.5,8,1,16.0,8,1,8.8,8,1,0.0,0,8,1,0.0,0,8,1,5.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.1,8,北北東,8,1,15.2,8,西,8,1,西,8,1,11.4,8,1,85,8,1,66,8,1,881.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/25,13.3,8,1,19.1,8,1,8.0,8,1,0,1,8,1,0,1,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.4,8,1,11.2,8,北東,8,1,17.0,8,東北東,8,1,北北東,8,1,9.3,8,1,64,8,1,35,8,1,884.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/26,14.4,8,1,20.1,8,1,10.9,8,1,0.0,0,8,1,0.0,0,8,1,6.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.3,8,東北東,8,1,12.0,8,南南西,8,1,南南東,8,1,10.5,8,1,65,8,1,35,8,1,886.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/27,10.4,8,1,14.0,8,1,8.0,8,1,4.0,0,8,1,1.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.0,8,1,15.3,8,北東,8,1,25.7,8,北北東,8,1,北東,8,1,10.0,8,1,81,8,1,45,8,1,882.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/28,11.4,8,1,15.6,8,1,9.2,8,1,6.0,0,8,1,2.5,0,8,1,2.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,11.1,8,1,17.0,8,北東,8,1,26.0,8,北東,8,1,北東,8,1,11.5,8,1,86,8,1,63,8,1,878.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/29,11.3,8,1,14.0,8,1,9.7,8,1,0.0,0,8,1,0.0,0,8,1,0.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.8,8,1,11.6,8,北東,8,1,15.8,8,北,8,1,北北東,8,1,12.6,8,1,94,8,1,85,8,1,878.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/30,14.1,8,1,18.0,8,1,11.0,8,1,0.0,0,8,1,0.0,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,9.0,8,東北東,8,1,11.9,8,東北東,8,1,西,8,1,14.7,8,1,91,8,1,73,8,1,878.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/5/31,12.4,8,1,17.3,8,1,8.9,8,1,0,1,8,1,0,1,8,1,8.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,10.8,8,北,8,1,15.6,8,北,8,1,北西,8,1,8.7,8,1,61,8,1,27,8,1,878.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/1,13.9,8,1,20.2,8,1,8.1,8,1,0,1,8,1,0,1,8,1,11.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,8.4,8,西北西,8,1,12.5,8,西北西,8,1,西北西,8,1,7.8,8,1,49,8,1,34,8,1,881.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/2,15.5,8,1,21.6,8,1,11.8,8,1,0,1,8,1,0,1,8,1,4.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.8,8,西南西,8,1,9.5,8,西南西,8,1,南西,8,1,9.5,8,1,55,8,1,25,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/3,11.3,8,1,13.4,8,1,10.1,8,1,31.5,0,8,1,9.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,11.7,8,南東,8,1,18.3,8,南南東,8,1,南東,8,1,12.4,8,1,93,8,1,82,8,1,877.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/4,14.9,8,1,17.2,8,1,12.4,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,8.4,8,南南東,8,1,13.6,8,南南東,8,1,南東,8,1,15.8,8,1,93,8,1,83,8,1,875.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/5,15.7,8,1,20.0,8,1,13.8,8,1,0.0,0,8,1,0.0,0,8,1,2.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,7.3,8,南東,8,1,11.9,8,南東,8,1,南東,8,1,16.0,8,1,90,8,1,71,8,1,875.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/6,15.0,8,1,19.6,8,1,11.7,8,1,8.5,0,8,1,8.5,0,8,1,4.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,6.1,8,北,8,1,8.7,8,北北西,8,1,北北東,8,1,15.3,8,1,90,8,1,68,8,1,877.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/7,16.0,8,1,21.8,8,1,10.6,8,1,0,1,8,1,0,1,8,1,8.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.3,8,1,6.1,8,西,8,1,8.9,8,西,8,1,西,8,1,14.0,8,1,78,8,1,41,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/8,17.0,8,1,22.2,8,1,13.3,8,1,0,1,8,1,0,1,8,1,11.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.3,8,西北西,8,1,9.3,8,西,8,1,西北西,8,1,14.0,8,1,73,8,1,45,8,1,886.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/9,16.4,8,1,19.5,8,1,14.7,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.2,8,南南東,8,1,8.3,8,南南西,8,1,南,8,1,15.5,8,1,83,8,1,66,8,1,886.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/10,15.2,8,1,16.9,8,1,13.9,8,1,51.0,0,8,1,14.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.7,8,1,10.4,8,南南西,8,1,21.7,8,南西,8,1,南南西,8,1,16.4,8,1,95,8,1,88,8,1,878.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/11,14.0,8,1,18.9,8,1,10.8,8,1,0.0,0,8,1,0.5,0,8,1,5.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,9.0,8,西南西,8,1,15.0,8,南西,8,1,西,8,1,13.9,8,1,87,8,1,66,8,1,878.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/12,14.7,8,1,20.1,8,1,10.5,8,1,0.0,0,8,1,0.0,0,8,1,8.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,9.0,8,西南西,8,1,12.8,8,西南西,8,1,西南西,8,1,12.7,8,1,75,8,1,35,8,1,879.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/13,14.7,8,1,16.4,8,1,13.3,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.5,8,西,8,1,12.5,8,西南西,8,1,西南西,8,1,16.3,8,1,97,8,1,97,8,1,879.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/14,16.3,8,1,21.6,8,1,13.0,8,1,0.0,0,8,1,0.0,0,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.3,8,西南西,8,1,11.0,8,南西,8,1,西南西,8,1,13.4,8,1,74,8,1,50,8,1,881.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/15,17.1,8,1,22.3,8,1,11.6,8,1,0,1,8,1,0,1,8,1,10.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.3,8,1,5.0,8,西,8,1,7.2,8,西,8,1,西,8,1,13.5,8,1,70,8,1,41,8,1,884.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/16,18.0,8,1,24.2,8,1,13.8,8,1,0.0,0,8,1,0.0,0,8,1,10.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,5.3,8,西,8,1,8.3,8,西,8,1,北北西,8,1,13.3,8,1,66,8,1,38,8,1,886.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/17,18.6,8,1,25.1,8,1,13.2,8,1,0,1,8,1,0,1,8,1,9.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,5.0,8,南,8,1,7.9,8,南東,8,1,南,8,1,13.9,8,1,66,8,1,30,8,1,888.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/18,17.1,8,1,22.0,8,1,14.1,8,1,0,1,8,1,0,1,8,1,4.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,8.7,8,南東,8,1,13.7,8,東南東,8,1,南東,8,1,15.7,8,1,80,8,1,53,8,1,886.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/19,17.1,8,1,21.8,8,1,13.4,8,1,0.0,0,8,1,0.0,0,8,1,11.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,11.4,8,南東,8,1,16.8,8,南南東,8,1,南東,8,1,15.2,8,1,79,8,1,55,8,1,884.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/20,18.7,8,1,24.1,8,1,14.3,8,1,0,1,8,1,0.0,0,8,1,8.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,9.1,8,南南東,8,1,15.1,8,南南東,8,1,南東,8,1,18.4,8,1,86,8,1,67,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/21,18.8,8,1,20.2,8,1,16.8,8,1,4.0,0,8,1,2.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.1,8,1,11.1,8,南西,8,1,20.0,8,南南西,8,1,南南西,8,1,20.9,8,1,96,8,1,92,8,1,881.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/22,19.7,8,1,20.7,8,1,19.0,8,1,104.0,0,8,1,25.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.9,8,1,14.8,8,南南西,8,1,35.1,8,南南西,8,1,南西,8,1,22.8,8,1,99,8,1,96,8,1,879.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/23,17.4,8,1,19.8,8,1,15.2,8,1,86.0,0,8,1,22.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,12.4,8,西南西,8,1,24.0,8,西,8,1,西南西,8,1,20.5,4,1,100,4,1,100,4,1,878.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/24,17.9,5,1,21.8,5,1,12.7,8,1,1.5,0,8,1,1.5,0,8,1,6.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,7.5,8,北北西,8,1,11.5,8,北,8,1,北,8,1,13.2,4,1,60,4,1,35,4,1,881.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/25,19.1,8,1,23.3,8,1,14.8,8,1,0,1,8,1,0,1,8,1,6.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.2,8,南,8,1,8.5,8,南南西,8,1,南,8,1,14.1,8,1,64,8,1,33,8,1,884.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/26,19.0,8,1,24.9,8,1,13.9,8,1,0,1,8,1,0,1,8,1,7.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.9,8,1,4.8,8,西南西,8,1,7.1,8,北,8,1,南東,8,1,15.3,8,1,71,8,1,36,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/27,18.2,8,1,21.9,8,1,14.9,8,1,16.5,0,8,1,6.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.2,8,南東,8,1,9.1,8,南南東,8,1,南東,8,1,17.5,8,1,84,8,1,38,8,1,885.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/28,17.8,8,1,21.0,8,1,15.9,8,1,43.0,0,8,1,20.0,0,8,1,0.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,9.7,8,南西,8,1,19.7,8,南西,8,1,南西,8,1,20.2,8,1,99,8,1,87,8,1,883.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/29,19.2,8,1,20.2,8,1,18.4,8,1,77.0,0,8,1,21.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,12.0,8,1,16.9,8,南西,8,1,33.4,8,南南西,8,1,南南西,8,1,22.1,8,1,99,8,1,92,8,1,882.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/6/30,19.3,8,1,19.9,8,1,18.6,8,1,81.5,0,8,1,41.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,10.0,8,1,15.6,8,南南西,8,1,31.2,8,南西,8,1,南南西,8,1,22.3,8,1,100,8,1,97,8,1,882.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/1,18.7,8,1,20.2,8,1,16.5,8,1,73.5,0,8,1,30.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.7,8,1,15.4,8,南西,8,1,28.5,8,南西,8,1,南西,8,1,21.3,8,1,99,8,1,94,8,1,879.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/2,15.8,8,1,18.4,8,1,14.3,8,1,3.0,0,8,1,1.0,0,8,1,1.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,5.7,8,西南西,8,1,9.4,8,西南西,8,1,西,8,1,17.3,8,1,97,8,1,84,8,1,880.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/3,15.6,8,1,19.1,8,1,13.9,8,1,0.0,0,8,1,0.0,0,8,1,0.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.1,8,南南西,8,1,13.5,8,南,8,1,南西,8,1,16.7,8,1,94,8,1,77,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/4,16.9,8,1,21.4,8,1,13.6,8,1,0,1,8,1,0.0,0,8,1,3.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,5.8,8,南西,8,1,11.6,8,南西,8,1,南南西,8,1,17.2,8,1,90,8,1,70,8,1,884.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/5,18.0,8,1,20.5,8,1,16.2,8,1,5.0,0,8,1,4.5,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,6.9,8,南東,8,1,10.1,8,南東,8,1,南東,8,1,19.3,8,1,94,8,1,86,8,1,887.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/6,18.9,8,1,23.1,8,1,16.2,8,1,0,1,8,1,0,1,8,1,5.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.0,8,西,8,1,10.4,8,南南西,8,1,南西,8,1,18.6,8,1,85,8,1,70,8,1,888.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/7,19.8,8,1,24.6,8,1,16.8,8,1,0.0,0,8,1,0.0,0,8,1,6.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,8.5,8,南西,8,1,15.6,8,南南西,8,1,南西,8,1,19.2,8,1,83,8,1,63,8,1,887.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/8,19.1,8,1,19.9,8,1,18.3,8,1,1.0,0,8,1,0.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.6,8,1,9.7,8,南西,8,1,17.4,8,南西,8,1,南西,8,1,21.7,8,1,98,8,1,91,8,1,886.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/9,19.7,8,1,21.9,8,1,18.4,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.3,8,1,13.6,8,南西,8,1,26.3,8,南南西,8,1,南西,8,1,22.1,8,1,96,8,1,85,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/10,19.7,8,1,20.3,8,1,19.1,8,1,9.0,0,8,1,3.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.4,8,1,13.8,8,南南西,8,1,28.6,8,南南西,8,1,南西,8,1,23.0,8,1,100,8,1,99,8,1,884.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/11,19.3,8,1,20.3,8,1,18.0,8,1,84.0,0,8,1,40.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,6.7,8,南西,8,1,12.3,8,西南西,8,1,南南西,8,1,22.2,8,1,99,8,1,92,8,1,887.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/12,20.7,8,1,24.1,8,1,18.2,8,1,0,1,8,1,0,1,8,1,4.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,8.1,8,南南西,8,1,13.6,8,南南西,8,1,南西,8,1,21.7,8,1,89,8,1,75,8,1,888.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/13,20.8,8,1,25.4,8,1,19.0,8,1,0.0,0,8,1,0.0,0,8,1,2.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,8.4,8,南西,8,1,17.5,8,南南西,8,1,南南西,8,1,22.7,8,1,93,8,1,76,8,1,890.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/14,21.5,8,1,25.7,8,1,18.9,8,1,0,1,8,1,0,1,8,1,8.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,7.8,8,南西,8,1,13.2,8,南南西,8,1,南西,8,1,22.5,8,1,88,8,1,72,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/15,19.9,8,1,22.8,8,1,15.6,8,1,5.0,0,8,1,4.0,0,8,1,0.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,9.7,8,北北西,8,1,18.0,8,南南西,8,1,南西,8,1,19.0,8,1,82,8,1,55,8,1,887.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/16,20.5,8,1,22.9,8,1,19.0,8,1,1.5,0,8,1,1.5,0,8,1,0.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.5,8,1,9.9,8,南西,8,1,16.4,8,南西,8,1,南西,8,1,22.0,8,1,91,8,1,62,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/17,19.9,8,1,21.7,8,1,19.0,8,1,5.0,0,8,1,5.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.0,8,1,11.6,8,南西,8,1,20.5,8,南南西,8,1,南西,8,1,22.8,8,1,98,8,1,91,8,1,887.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/18,20.6,8,1,23.9,8,1,18.4,8,1,0.0,0,8,1,0.0,0,8,1,2.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.9,8,1,9.3,8,南西,8,1,17.0,8,南,8,1,南西,8,1,22.1,8,1,92,8,1,71,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/19,20.3,8,1,22.2,8,1,19.5,8,1,9.5,0,8,1,6.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.4,8,1,11.3,8,南南西,8,1,21.2,8,南南西,8,1,南西,8,1,23.4,8,1,98,8,1,90,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/20,20.9,8,1,21.7,8,1,20.0,8,1,78.0,0,8,1,27.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.6,8,1,13.7,8,南南西,8,1,25.9,8,南西,8,1,西南西,8,1,24.7,8,1,100,8,1,100,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/21,20.9,8,1,21.8,8,1,19.9,8,1,87.5,0,8,1,18.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.7,8,1,12.3,8,南西,8,1,28.5,8,南南西,8,1,南西,8,1,24.7,8,1,100,8,1,100,8,1,879.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/22,19.2,8,1,22.8,8,1,15.3,8,1,99.5,0,8,1,44.5,0,8,1,1.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,10.5,8,南西,8,1,24.9,8,南南西,8,1,西南西,8,1,21.6,8,1,97,8,1,73,8,1,877.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/23,19.3,8,1,25.0,8,1,14.2,8,1,0,1,8,1,0,1,8,1,10.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,5.5,8,西,8,1,7.9,8,西,8,1,西北西,8,1,18.2,8,1,82,8,1,36,8,1,879.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/24,19.2,8,1,20.7,8,1,16.1,8,1,3.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,9.1,8,南,8,1,16.0,8,南西,8,1,南,8,1,20.9,8,1,94,8,1,64,8,1,879.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/25,19.3,8,1,20.4,8,1,17.6,8,1,180.0,0,8,1,42.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.6,8,1,12.6,8,南西,8,1,24.3,8,南,8,1,南南西,8,1,22.3,8,1,99,8,1,96,8,1,881.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/26,19.3,8,1,21.3,8,1,18.4,8,1,36.0,0,8,1,10.5,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,8.8,8,南南東,8,1,14.2,8,南南西,8,1,南南西,8,1,21.8,8,1,97,8,1,87,8,1,881.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/27,20.0,8,1,24.7,8,1,17.6,8,1,3.0,0,8,1,2.5,0,8,1,4.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,7.6,8,西,8,1,14.5,8,西,8,1,西南西,8,1,21.9,8,1,94,8,1,68,8,1,881.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/28,19.9,8,1,21.8,8,1,18.9,8,1,23.5,0,8,1,19.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,5.4,8,南,8,1,9.0,8,南,8,1,南東,8,1,22.1,8,1,95,8,1,82,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/29,19.6,8,1,20.9,8,1,17.2,8,1,8.0,0,8,1,5.0,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,9.8,8,南西,8,1,19.6,8,南南西,8,1,南南西,8,1,22.2,8,1,98,8,1,89,8,1,881.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/30,18.8,8,1,22.2,8,1,16.3,8,1,0.0,0,8,1,0.0,0,8,1,1.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,4.8,8,北東,8,1,7.1,8,北,8,1,北北東,8,1,20.4,8,1,94,8,1,82,8,1,882.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/7/31,20.1,8,1,24.4,8,1,17.6,8,1,0.0,0,8,1,0.0,0,8,1,2.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.7,8,1,3.5,8,東南東,8,1,5.7,8,南南西,8,1,西北西,8,1,21.8,8,1,93,8,1,73,8,1,883.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/8/1,19.6,8,1,22.2,8,1,18.1,8,1,5.5,0,8,1,5.5,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.7,8,1,4.4,8,北,8,1,5.8,8,北,8,1,南,8,1,21.9,8,1,96,8,1,84,8,1,881.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/8/2,20.0,8,1,24.0,8,1,17.2,8,1,0.0,0,8,1,0.0,0,8,1,2.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.8,8,1,4.2,8,南東,8,1,6.8,8,南東,8,1,南,8,1,21.9,8,1,94,8,1,71,8,1,881.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/8/3,21.1,8,1,25.3,8,1,19.3,8,1,32.5,0,8,1,24.0,0,8,1,3.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,7.1,8,南東,8,1,10.2,8,南東,8,1,南東,8,1,22.4,8,1,90,8,1,66,8,1,882.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/8/4,21.1,8,1,24.2,8,1,18.6,8,1,1.0,0,8,1,1.0,0,8,1,1.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.3,8,南東,8,1,7.6,8,東,8,1,東南東,8,1,22.6,8,1,91,8,1,77,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2009/8/5,21.2,8,1,24.7,8,1,16.9,8,1,0.0,0,8,1,0.0,0,8,1,3.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,7.9,8,東南東,8,1,12.4,8,東南東,8,1,東南東,8,1,22.5,8,1,89,8,1,75,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
