ダウンロードした時刻：2015/06/12 11:53:24

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2013/5/22,17.6,8,1,23.6,8,1,13.2,8,1,0,1,8,1,0,1,8,1,10.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,4.8,8,西南西,8,1,7.5,8,南西,8,1,西,8,1,11.5,8,1,59,8,1,25,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/23,18.1,8,1,24.0,8,1,13.4,8,1,0,1,8,1,0,1,8,1,8.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,4.9,8,北北西,8,1,7.6,8,北,8,1,北北東,8,1,11.9,8,1,59,8,1,28,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/24,19.0,8,1,25.3,8,1,13.4,8,1,0,1,8,1,0,1,8,1,12.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,5.1,8,北東,8,1,8.4,8,北北東,8,1,北,8,1,10.7,8,1,51,8,1,15,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/25,17.2,8,1,22.5,8,1,12.5,8,1,0,1,8,1,0,1,8,1,11.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.8,8,南東,8,1,12.1,8,南東,8,1,南東,8,1,12.0,8,1,62,8,1,27,8,1,889.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/26,14.5,8,1,18.6,8,1,12.4,8,1,0,1,8,1,0,1,8,1,7.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.0,8,1,11.7,8,南南東,8,1,18.1,8,南南東,8,1,南東,8,1,13.1,8,1,80,8,1,52,8,1,890.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/27,13.2,8,1,15.1,8,1,11.7,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,9.5,8,1,12.6,8,南東,8,1,20.9,8,南南東,8,1,南東,8,1,13.6,8,1,90,8,1,71,8,1,888.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/28,16.5,8,1,17.4,8,1,14.8,8,1,22.5,0,8,1,7.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.4,8,1,12.5,8,南南東,8,1,21.7,8,南東,8,1,南南東,8,1,18.8,8,1,100,8,1,100,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/29,16.2,8,1,17.9,8,1,14.5,8,1,9.5,0,8,1,4.5,0,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.0,8,1,10.8,8,南西,8,1,18.9,8,南南西,8,1,南西,8,1,17.7,8,1,96,8,1,83,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/30,14.2,8,1,15.9,8,1,12.2,8,1,3.0,0,8,1,1.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.4,8,西南西,8,1,14.4,8,西南西,8,1,西南西,8,1,15.5,8,1,95,8,1,73,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/5/31,15.9,8,1,21.3,8,1,10.7,8,1,0,1,8,1,0,1,8,1,5.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,6.6,8,南東,8,1,10.2,8,南東,8,1,南東,8,1,11.0,8,1,63,8,1,14,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/1,14.3,8,1,16.3,8,1,12.6,8,1,48.0,0,8,1,7.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,6.1,8,南東,8,1,9.9,8,東南東,8,1,南東,8,1,15.7,8,1,96,8,1,69,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/2,13.5,8,1,15.7,8,1,11.4,8,1,6.5,0,8,1,5.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,13.0,8,東北東,8,1,17.7,8,東北東,8,1,東北東,8,1,14.5,8,1,94,8,1,79,8,1,878.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/3,15.5,8,1,18.9,8,1,13.0,8,1,0.0,0,8,1,0.0,0,8,1,4.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,10.6,8,北東,8,1,14.8,8,北東,8,1,南東,8,1,15.1,8,1,86,8,1,67,8,1,883.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/4,16.4,8,1,21.1,8,1,12.7,8,1,0,1,8,1,0.0,0,8,1,6.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.0,8,東南東,8,1,9.0,8,南,8,1,南東,8,1,14.4,8,1,78,8,1,56,8,1,889.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/5,16.1,8,1,19.6,8,1,12.6,8,1,0,1,8,1,0,1,8,1,0.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,7.8,8,東,8,1,10.9,8,南東,8,1,南東,8,1,11.2,8,1,63,8,1,24,8,1,890.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/6,15.8,8,1,19.0,8,1,13.1,8,1,0,1,8,1,0,1,8,1,2.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,7.4,8,北東,8,1,11.6,8,北東,8,1,南東,8,1,13.4,8,1,75,8,1,52,8,1,887.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/7,17.3,8,1,21.4,8,1,13.4,8,1,0,1,8,1,0,1,8,1,5.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,7.5,8,北東,8,1,10.4,8,北東,8,1,北北東,8,1,13.8,8,1,70,8,1,53,8,1,885.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/8,16.0,8,1,18.4,8,1,12.8,8,1,0.5,0,8,1,0.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,10.0,8,南東,8,1,17.8,8,南東,8,1,南東,8,1,13.0,8,1,72,8,1,52,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/9,12.9,8,1,14.2,8,1,11.8,8,1,17.5,0,8,1,6.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.9,8,1,12.2,8,南南東,8,1,19.4,8,南東,8,1,南東,8,1,14.5,8,1,97,8,1,83,8,1,881.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/10,15.5,8,1,17.8,8,1,12.9,8,1,3.0,0,8,1,1.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,10.2,8,南東,8,1,16.3,8,東南東,8,1,南東,8,1,16.9,8,1,96,8,1,87,8,1,880.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/11,18.1,8,1,20.4,8,1,16.5,8,1,0.5,0,8,1,0.5,0,8,1,1.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.3,8,1,8.2,8,南東,8,1,13.8,8,南東,8,1,南東,8,1,19.0,8,1,92,8,1,81,8,1,881.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/12,18.9,8,1,22.5,8,1,16.3,8,1,0.0,0,8,1,0.0,0,8,1,2.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,6.5,8,南南東,8,1,10.2,8,南南東,8,1,西北西,8,1,20.0,8,1,92,8,1,71,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/13,19.6,8,1,24.6,8,1,17.8,8,1,0.5,0,8,1,0.5,0,8,1,1.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,7.6,8,西,8,1,10.2,8,西,8,1,西,8,1,21.3,8,1,94,8,1,71,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/14,20.5,8,1,26.4,8,1,17.8,8,1,0.0,0,8,1,0.0,0,8,1,5.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,7.3,8,西南西,8,1,10.0,8,西,8,1,南,8,1,20.6,8,1,86,8,1,62,8,1,888.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/15,18.7,8,1,21.2,8,1,17.3,8,1,25.5,0,8,1,17.0,0,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,4.7,8,南,8,1,7.8,8,南南西,8,1,西南西,8,1,20.0,8,1,93,8,1,83,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/16,19.6,8,1,25.7,8,1,15.3,8,1,0.5,0,8,1,0.5,0,8,1,6.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.4,8,1,4.9,8,西,8,1,7.3,8,西北西,8,1,西,8,1,20.3,8,1,90,8,1,62,8,1,884.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/17,18.4,8,1,22.8,8,1,16.3,8,1,0.0,0,8,1,0.0,0,8,1,4.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,6.5,8,南西,8,1,11.0,8,西,8,1,西南西,8,1,18.7,8,1,89,8,1,68,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/18,18.5,8,1,19.2,8,1,17.3,8,1,13.5,0,8,1,4.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.7,8,1,13.0,8,南西,8,1,22.6,8,南南西,8,1,南西,8,1,21.1,8,1,99,8,1,94,8,1,879.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/19,19.1,8,1,19.9,8,1,18.0,8,1,16.5,0,8,1,5.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,11.1,8,1,14.5,8,南南西,8,1,31.0,8,南西,8,1,南西,8,1,22.0,8,1,99,8,1,96,8,1,880.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/20,20.3,8,1,21.2,8,1,19.3,8,1,80.5,0,8,1,15.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.2,8,1,11.3,8,南西,8,1,22.0,8,南西,8,1,南西,8,1,23.9,8,1,100,8,1,98,8,1,883.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/21,17.6,8,1,20.1,8,1,13.4,8,1,31.0,0,8,1,9.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.8,8,1,14.8,8,東北東,8,1,20.8,8,東北東,8,1,南,8,1,20.0,8,1,99,8,1,87,8,1,881.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/22,18.1,8,1,23.0,8,1,15.0,8,1,0.5,0,8,1,0.5,0,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.1,8,1,3.9,8,西,8,1,6.2,8,南西,8,1,南西,8,1,17.2,8,1,84,8,1,50,8,1,883.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/23,16.2,8,1,18.9,8,1,14.5,8,1,29.5,0,8,1,6.5,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,5.9,8,北北東,8,1,8.4,8,南南西,8,1,南西,8,1,17.3,8,1,94,8,1,72,8,1,882.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/24,16.5,8,1,18.5,8,1,14.3,8,1,35.5,0,8,1,9.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.9,8,北北東,8,1,10.8,8,南,8,1,南西,8,1,18.6,8,1,99,8,1,92,8,1,880.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/25,17.9,8,1,21.8,8,1,15.2,8,1,9.0,0,8,1,4.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,8.9,8,南東,8,1,13.0,8,南東,8,1,南,8,1,18.9,8,1,92,8,1,68,8,1,881.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/26,18.0,8,1,20.6,8,1,15.0,8,1,84.5,0,8,1,15.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.6,8,1,15.8,8,南西,8,1,29.2,8,南南西,8,1,西南西,8,1,20.8,8,1,100,8,1,99,8,1,876.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/27,17.1,8,1,21.2,8,1,14.0,8,1,0.0,0,8,1,0.5,0,8,1,1.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,8.5,8,北,8,1,11.4,8,北,8,1,北北東,8,1,17.5,8,1,90,8,1,61,8,1,879.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/28,16.3,8,1,17.9,8,1,14.8,8,1,7.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,6.5,8,東南東,8,1,9.7,8,東南東,8,1,東南東,8,1,17.3,8,1,94,8,1,84,8,1,880.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/29,16.7,8,1,18.8,8,1,15.8,8,1,3.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,7.9,8,東南東,8,1,12.1,8,南東,8,1,南東,8,1,18.1,8,1,95,8,1,82,8,1,885.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/6/30,17.2,8,1,20.7,8,1,15.8,8,1,2.5,0,8,1,0.5,0,8,1,1.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,8.8,8,南東,8,1,15.1,8,南南東,8,1,南東,8,1,18.5,8,1,94,8,1,75,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/1,16.6,8,1,17.6,8,1,16.0,8,1,0.5,0,8,1,0.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.0,8,南東,8,1,10.9,8,南南東,8,1,南東,8,1,18.7,8,1,99,8,1,93,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/2,19.1,8,1,21.7,8,1,16.5,8,1,2.0,0,8,1,2.0,0,8,1,1.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,9.6,8,南西,8,1,16.0,8,南西,8,1,南,8,1,20.9,8,1,95,8,1,81,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/3,20.0,8,1,21.2,8,1,18.2,8,1,98.5,0,8,1,61.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.2,8,1,12.1,8,南西,8,1,23.2,8,南南西,8,1,南西,8,1,23.0,8,1,98,8,1,88,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/4,20.0,8,1,20.6,8,1,19.1,8,1,28.5,0,8,1,9.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.6,8,1,12.2,8,南西,8,1,25.4,8,西,8,1,南西,8,1,23.4,8,1,100,8,1,98,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/5,20.3,8,1,21.8,8,1,18.4,8,1,0.0,0,8,1,0.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,11.0,8,1,15.3,8,南南西,8,1,27.4,8,南南西,8,1,南西,8,1,22.4,8,1,94,8,1,85,8,1,883.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/6,19.9,8,1,20.7,8,1,18.5,8,1,59.5,0,8,1,26.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.9,8,1,13.1,8,南西,8,1,25.9,8,南南西,8,1,南南西,8,1,22.9,8,1,99,8,1,89,8,1,886.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/7,20.2,8,1,22.4,8,1,19.3,8,1,8.0,0,8,1,6.0,0,8,1,0.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.3,8,1,11.7,8,南西,8,1,19.5,8,南西,8,1,南西,8,1,22.9,8,1,97,8,1,86,8,1,889.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/8,21.3,8,1,25.7,8,1,18.5,8,1,0,1,8,1,0,1,8,1,10.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,7.5,8,南南西,8,1,13.0,8,南西,8,1,南南西,8,1,21.0,8,1,84,8,1,59,8,1,890.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/9,21.2,8,1,26.1,8,1,18.3,8,1,0,1,8,1,0,1,8,1,6.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,7.4,8,南西,8,1,11.1,8,南南西,8,1,南西,8,1,21.0,8,1,85,8,1,58,8,1,888.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/10,22.3,8,1,27.6,8,1,17.6,8,1,0,1,8,1,0,1,8,1,13.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.2,8,南西,8,1,9.6,8,南西,8,1,西,8,1,20.6,8,1,77,8,1,52,8,1,887.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/11,23.3,8,1,28.8,8,1,19.4,8,1,0,1,8,1,0,1,8,1,12.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.5,8,西,8,1,9.0,8,西南西,8,1,西,8,1,20.9,8,1,75,8,1,36,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/12,22.8,8,1,26.9,8,1,19.3,8,1,0,1,8,1,0,1,8,1,9.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,6.6,8,西南西,8,1,9.6,8,西,8,1,南南西,8,1,22.7,8,1,82,8,1,63,8,1,888.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/13,21.5,8,1,26.4,8,1,19.4,8,1,6.0,0,8,1,6.0,0,8,1,3.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.0,8,南西,8,1,13.3,8,南南西,8,1,南南西,8,1,22.7,8,1,89,8,1,68,8,1,890.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/14,20.3,8,1,23.1,8,1,18.8,8,1,1.5,0,8,1,1.5,0,8,1,1.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,6.7,8,南南西,8,1,14.1,8,南南西,8,1,南西,8,1,21.8,8,1,92,8,1,77,8,1,891.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/15,21.5,8,1,25.9,8,1,18.4,8,1,0,1,8,1,0,1,8,1,9.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,5.9,8,西,8,1,8.7,8,西南西,8,1,西,8,1,21.5,8,1,85,8,1,59,8,1,890.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/16,21.7,8,1,26.5,8,1,18.7,8,1,0,1,8,1,0,1,8,1,9.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.4,8,西南西,8,1,8.9,8,西南西,8,1,南,8,1,20.6,8,1,80,8,1,57,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/17,21.2,8,1,26.2,8,1,17.8,8,1,0,1,8,1,0,1,8,1,12.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,6.1,8,西南西,8,1,10.2,8,西南西,8,1,西南西,8,1,19.6,8,1,79,8,1,52,8,1,889.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/18,20.6,8,1,25.3,8,1,17.7,8,1,2.0,0,8,1,2.0,0,8,1,4.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,7.5,8,西,8,1,11.1,8,西,8,1,西南西,8,1,21.5,8,1,89,8,1,68,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/19,21.2,8,1,26.7,8,1,17.3,8,1,0.5,0,8,1,0.5,0,8,1,8.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.3,8,西,8,1,7.7,8,西北西,8,1,西北西,8,1,22.0,8,1,88,8,1,65,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/20,22.0,8,1,26.3,8,1,18.6,8,1,0,1,8,1,0,1,8,1,6.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,5.1,8,西,8,1,7.8,8,西南西,8,1,西,8,1,21.6,8,1,82,8,1,59,8,1,887.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/21,22.0,8,1,26.0,8,1,18.1,8,1,0,1,8,1,0,1,8,1,8.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,5.9,8,西,8,1,8.4,8,西南西,8,1,南,8,1,21.1,8,1,80,8,1,64,8,1,887.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/22,22.3,8,1,26.6,8,1,19.1,8,1,0,1,8,1,0,1,8,1,12.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,5.5,8,西,8,1,8.2,8,西,8,1,西,8,1,17.9,8,1,67,8,1,34,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/23,20.3,8,1,25.0,8,1,17.9,8,1,0,1,8,1,0,1,8,1,5.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.4,8,1,8.8,8,西南西,8,1,13.8,8,西,8,1,西南西,8,1,20.3,8,1,86,8,1,56,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/24,20.3,8,1,24.7,8,1,18.5,8,1,0.0,0,8,1,0.0,0,8,1,2.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,10.0,8,西南西,8,1,16.7,8,西南西,8,1,南西,8,1,21.3,8,1,90,8,1,67,8,1,883.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/25,21.3,8,1,24.8,8,1,19.4,8,1,5.5,0,8,1,5.5,0,8,1,1.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,8.9,8,西南西,8,1,15.4,8,西南西,8,1,西南西,8,1,23.6,8,1,93,8,1,73,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/26,20.6,8,1,21.3,8,1,18.6,8,1,176.5,0,8,1,61.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,9.5,8,西北西,8,1,20.0,8,南,8,1,南西,8,1,24.2,8,1,100,8,1,98,8,1,882.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/27,20.7,5,1,21.9,5,1,19.6,5,1,3.0,0,5,1,1.0,0,5,1,0.0,0,5,1,,0,1,0,1,5,1,0,1,5,1,5.3,5,1,8.7,5,西南西),5,1,16.4,5,西南西),5,1,西南西,5,1,24.1,5,1,99,5,1,93,5,1,883.9,5,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/28,20.2,8,1,21.5,8,1,18.9,8,1,19.0,0,8,1,19.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,9.2,8,西南西,8,1,17.0,8,南南西,8,1,西南西,8,1,23.4,8,1,99,8,1,91,8,1,885.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/29,20.5,8,1,21.5,8,1,19.3,8,1,60.0,0,8,1,21.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,10.3,8,南南西,8,1,22.5,8,南南西,8,1,南西,8,1,24.0,8,1,99,8,1,95,8,1,884.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/30,20.6,8,1,21.6,8,1,18.9,8,1,8.5,0,8,1,4.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,8.3,8,西南西,8,1,18.5,8,南南西,8,1,西南西,8,1,24.3,8,1,100,8,1,100,8,1,883.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/7/31,20.7,8,1,23.8,8,1,18.4,8,1,1.0,0,8,1,0.5,0,8,1,0.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,9.7,8,西南西,8,1,15.1,8,西南西,8,1,南西,8,1,23.5,8,1,96,8,1,81,8,1,883.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/8/1,21.1,8,1,24.4,8,1,19.2,8,1,0.0,0,8,1,0.0,0,8,1,2.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,7.9,8,西南西,8,1,13.7,8,西,8,1,西南西,8,1,23.9,8,1,96,8,1,82,8,1,886.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/8/2,21.2,8,1,25.7,8,1,19.0,8,1,43.0,0,8,1,35.0,0,8,1,3.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,7.3,8,西南西,8,1,10.4,8,西南西,8,1,西北西,8,1,23.4,8,1,93,8,1,72,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/8/3,21.3,8,1,25.5,8,1,18.4,8,1,0.0,0,8,1,0.0,0,8,1,4.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,6.4,8,西北西,8,1,9.6,8,西北西,8,1,西,8,1,23.5,8,1,93,8,1,73,8,1,888.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/8/4,20.2,8,1,21.6,8,1,18.8,8,1,23.0,0,8,1,6.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,7.4,8,南南西,8,1,14.6,8,南南西,8,1,南西,8,1,22.8,8,1,96,8,1,85,8,1,885.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2013/8/5,20.5,8,1,23.2,8,1,18.6,8,1,40.0,0,8,1,24.0,0,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,7.4,8,西南西,8,1,14.7,8,西南西,8,1,西南西,8,1,23.5,8,1,97,8,1,82,8,1,883.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
